fund_id,quarter,fund_name,category,date,nav,fund_return,benchmark_return,regular_expense_ratio,direct_expense_ratio,expense_gap,aum_cr,portfolio_turnover,fund_manager_tenure_years,repo_rate,cpi_inflation,yield_curve_slope,fii_flow_cr,dii_flow_cr,rolling_3q_return,rolling_4q_return,rolling_8q_return,rolling_volatility_4q,rolling_sharpe_4q,rolling_volatility_8q,rolling_sharpe_8q,gross_alpha,net_alpha,rolling_alpha_4q,rolling_alpha_8q,alpha_persistence,beta_8q,tracking_error_8q,information_ratio_8q,estimated_hidden_cost,log_aum,cat_Flexi Cap,cat_Large Cap,cat_Mid Cap,cat_Sectoral,cat_Small Cap
F001,2023Q2,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2023-06-04,121.61257817138224,-0.0431878893366797,-0.0554672239256298,0.0156181017827104,0.0011109587186112,0.0145071430640991,4573.571037620426,0.8352012798833196,6.9430656143020775,6.442837561916308,6.578917516372597,2.079055436750034,-1334.9144965016544,5195.4038832661,-0.015032143120045527,-0.03726315103071842,0.11140804973067242,0.11802923385501674,-0.8258266542653675,0.18392788299534196,-0.0948034350374077,0.0122793345889501,0.008652548822925325,-0.02488028360551897,-0.04491861369373462,0.02003833008821565,1.1779327121929202,0.044195537229389105,-1.0163608479424635,0.0008352012798833196,8.428268211044905,0,0,1,0,0
F001,2023Q3,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2023-09-02,112.10807066957946,-0.0781539841085232,-0.0520651377031599,0.0156181017827104,0.0011109587186112,0.0145071430640991,5084.795615878763,1.2059694817345978,6.9430656143020775,7.179020874402131,5.929777068304063,1.81417275463214,11248.455108697668,-1538.8806766590014,-0.04832586748487089,-0.09201130535404767,0.15454304040307876,0.13839759619347855,-1.0982654199127133,0.1712503849465345,0.1053399358722373,-0.026088846405363297,-0.029715632171388073,-0.03433707000942554,-0.027182872693725768,-0.007154197315699773,1.1385809034903158,0.03553533130541967,-0.7649534053895248,0.0012059694817345978,8.534206759543213,0,0,1,0,0
F001,2023Q4,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2023-12-31,109.4317736313403,-0.0238724743210249,-0.0072315400722052,0.0156181017827104,0.0011109587186112,0.0145071430640991,5044.07057608485,0.8575808416029318,6.9430656143020775,6.63027825026116,6.0051165305097935,1.161419144243944,523.6502949592959,9232.3510772311,-0.13902288828810772,-0.07104468377532192,0.0849880166630197,0.1350525664893741,-0.9840108177669459,0.17329430403173274,-0.26728958129933417,-0.016640934248819697,-0.020267720014844472,-0.044548713450576316,-0.0584941740689513,0.013945460618374983,1.1444898634039276,0.034815213808357,-1.6801325532836577,0.0008575808416029318,8.52616692200301,0,0,1,0,0
F002,2020Q4,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2020-12-16,100.71773564964806,0.1263654516953072,0.1318760833122223,0.012339917805043,0.006759081683361,0.0055808361216819,26211.12748244617,0.9708192677312728,9.569089569224076,5.655990208884057,3.733191418535603,1.9497999377166253,-5200.293542664438,9404.938352836683,-0.05635838964468187,0.04230070002842479,0.007177356496480769,0.23362081662478043,-0.06268073038660775,0.18732279394266074,-0.5200513251031339,-0.005510631616915118,-0.006905840647335593,-0.028017392859466694,-0.024149990307929747,-0.003867402551536947,1.1382662217417157,0.04300558700985189,-0.5615547185159308,0.0009708192677312729,10.173977463662217,0,0,0,0,1
F002,2021Q1,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2021-03-16,126.12608030254036,0.2522727947466625,0.2724560239456688,0.012339917805043,0.006759081683361,0.0055808361216819,25530.655610835533,1.5429973813035798,9.569089569224076,6.266067731623009,5.273674294516756,1.814814420961806,-3965.8551106718583,10087.470899300382,0.2647317789033037,0.1816967166388952,0.33934444607243397,0.33389957041273804,0.3531160442905484,0.2469064826171821,0.8152121061629366,-0.020183229199006336,-0.021578438229426813,-0.06190598607601372,-0.03162283197823357,-0.03028315409778015,1.0102183473584632,0.0444347903543565,-0.7116683059838761,0.0015429973813035798,10.14767435775433,0,0,0,0,1
F002,2021Q2,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2021-06-14,110.9906003812184,-0.1200027772607874,-0.1022186783781481,0.012339917805043,0.006759081683361,0.0055808361216819,26860.68986653793,0.4476114216169704,9.569089569224076,5.576499466489473,5.20164618186311,1.8736468025616309,9716.62639393446,16701.373856538354,0.24125087727546868,0.11296045294493107,0.28319699622561756,0.36270267385801885,0.14120176632775808,0.2592390831524987,0.5721595007941352,-0.017784098882639293,-0.01917930791305977,-0.05298102753649836,-0.02226932860916797,-0.03071169892733039,1.0078589723898808,0.041867078823446174,-0.5319054788388251,0.0004476114216169704,10.198456381967851,0,0,0,0,1
F002,2021Q3,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2021-09-12,104.05737444701982,-0.0624667846681166,-0.0688167475975009,0.012339917805043,0.006759081683361,0.0055808361216819,26876.672284873504,1.3121533958946845,9.569089569224076,6.002122132716724,4.8835968397066445,1.558663691654391,3453.1762096210896,14956.735374215556,0.033158398328065,0.1637139260055911,0.09727776023462509,0.3431074037725001,0.28818938871374117,0.2633392757625147,-0.08190882875918758,0.006349962929384292,0.0049547538989638176,-0.04224909526174725,-0.0457310681404316,0.0034819728786843474,0.9903691299813304,0.03386025699042371,-1.3505824292286137,0.0013121533958946846,10.199051194342504,0,0,0,0,1
F002,2021Q4,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2021-12-11,106.92388479100596,0.0275474021828754,0.0227622105504128,0.012339917805043,0.006759081683361,0.0055808361216819,27424.043543826272,0.8213144287567865,9.569089569224076,5.7586073580812345,6.035269493021905,1.7735486905850188,1671.8049057052167,8338.65745880377,-0.15224603401194892,0.06161922824542376,0.10652646476384109,0.32727949633228404,0.003037507450218545,0.2634116265558825,-0.051873058984147596,0.004785191632462601,0.003389982602042126,-0.032319690341528706,-0.0594315697396004,0.027111879398071692,0.995260923697028,0.029278358538514175,-2.029880522892744,0.0008213144287567865,10.219211872884241,0,0,0,0,1
F002,2022Q1,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2022-03-11,125.40198478803686,0.1728154568378086,0.153592664283634,0.012339917805043,0.006759081683361,0.0055808361216819,26704.84725127758,0.7346784820509664,9.569089569224076,6.16788992835622,5.7131682616629815,2.049388425993595,-1252.506591755371,-8943.69053054697,0.12984328724522465,-0.005741045093659913,0.17491254250164157,0.2552038785127345,-0.24735269456402756,0.2798558213618319,0.16914821782120262,0.01922279255417461,0.017827583523754135,0.006653726457996223,-0.05566416511547989,0.062317891573476114,1.0096317488082907,0.031053546441863658,-1.7925219980813,0.0007346784820509664,10.192637818586931,0,0,0,0,1
F002,2022Q2,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2022-06-09,135.81880762116,0.083067447861614,0.0648085174076837,0.012339917805043,0.006759081683361,0.0055808361216819,26308.23048143324,0.7168146095361393,9.569089569224076,6.099890422458372,4.596247220412824,2.1527394035771645,22817.98445695902,11851.4774203423,0.3052300074158736,0.2236964856002619,0.3619257948807879,0.19738328883258632,0.7859567734026731,0.2708972811305752,0.7910529791325673,0.018258930453930303,0.016863721423509826,0.04364606367846391,-0.011647377159642924,0.05529344083810683,0.9989978546555957,0.029705592028756916,-0.3920937562317397,0.0007168146095361393,10.177675125466475,0,0,0,0,1
F002,2022Q3,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2022-09-07,137.91011174415183,0.0153977505738758,-0.0059834856811015,0.012339917805043,0.006759081683361,0.0055808361216819,25161.95134264175,1.3393458068594806,9.569089569224076,6.164643326273851,5.103792385834677,1.344866621703272,1441.5753978549023,6967.826603328527,0.2897970552950988,0.3253276135116012,0.5423022003632061,0.1434655876290212,1.7573784855771577,0.24500281907948768,1.5344035024470466,0.0213812362549773,0.019986027224556824,0.05925604927977335,0.01450343954717015,0.0447526097326032,0.978823719299381,0.03285788272268543,0.44139909042760145,0.0013393458068594805,10.133128006901606,0,0,0,0,1
F002,2022Q4,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2022-12-06,132.29487419854192,-0.0407166485081758,-0.0397339966113541,0.012339917805043,0.006759081683361,0.0055808361216819,25685.140903137875,1.3450583298301375,9.569089569224076,6.274099844951013,5.095856798109264,1.5484979824963592,2708.9140284087243,1875.405932062602,0.054966350190995605,0.23728084194776788,0.3135211325514373,0.18392164600133112,0.90345593407801,0.24833445850606084,0.6737864911691283,-0.0009826518968217013,-0.002377860927242176,0.0531670676717948,0.019129034166746717,0.03403803350504808,0.9897118220741685,0.03231440049315794,0.5919662402772098,0.0013450583298301375,10.15370686095859,0,0,0,0,1
F002,2023Q1,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2023-03-06,140.63052963552198,0.063008151203729,0.0788664689188429,0.012339917805043,0.006759081683361,0.0055808361216819,26941.38802812904,1.093000535367884,9.569089569224076,6.481946851084947,5.148823128485398,2.5461936378427303,-16245.216957172952,-567.7706629402744,0.03542750888951529,0.12143782949867599,0.11499960434978784,0.1102700865077172,0.4963695779528148,0.1840636437696631,-0.06435708608665829,-0.015858317715113895,-0.017253526745534372,0.016867923660519146,0.023633884668466942,-0.006765961007947796,1.0765959900740678,0.030571706092265845,0.7730639761202578,0.001093000535367884,10.20145608850537,0,0,0,0,1
F002,2023Q2,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2023-06-04,137.08778357536085,-0.0251918702812471,-0.0554672239256298,0.012339917805043,0.006759081683361,0.0055808361216819,26693.66815027564,1.1890184167328186,9.569089569224076,6.442837561916308,6.578917516372597,2.079055436750034,-1334.9144965016544,5195.4038832661,-0.005962783717531561,0.009343153399935744,0.23512966958018744,0.09281197831791961,-0.5715324951906576,0.15327461055749353,0.6123684768828719,0.030275353644382698,0.02888014461396222,0.028884396509403887,0.07379115039723128,-0.04490675388782739,0.9811441462226472,0.029492932018303917,2.501994388059993,0.0011890184167328186,10.19221912970046,0,0,0,0,1
F002,2023Q3,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2023-09-02,125.99780103233088,-0.0808969424830878,-0.0520651377031599,0.012339917805043,0.006759081683361,0.0055808361216819,25833.208187268352,1.319302919284946,9.569089569224076,7.179020874402131,5.929777068304063,1.81417275463214,11248.455108697668,-1538.8806766590014,-0.04759876907067995,-0.0863773552291831,0.21084931944426422,0.1213881977873118,-1.2079800250050803,0.15997923710111306,0.42829829731603397,-0.028831804779927903,-0.03022701381034838,-0.021766703646036056,0.036199536769829566,-0.05796624041586562,1.0447572346514462,0.040653693196062844,0.8904366104021111,0.001319302919284946,10.159454791413525,0,0,0,0,1
F002,2023Q4,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2023-12-31,126.40730072317126,0.0032500542667033,-0.0072315400722052,0.012339917805043,0.006759081683361,0.0055808361216819,26266.733306892354,1.2356594439972048,9.569089569224076,6.63027825026116,6.0051165305097935,1.161419144243944,523.6502949592959,9232.3510772311,-0.10113898418226597,-0.04450341338648467,0.18221762116338858,0.1197938021929206,-0.8988568233459937,0.1608414500552334,0.2523938142713183,0.0104815943389085,0.009086385308488026,-0.01052526568454959,0.0420822044743312,-0.05260747015888079,1.0414012602442375,0.04075333876832497,1.0326075297427917,0.001235659443997205,10.176096594483793,0,0,0,0,1
F003,2020Q4,SBI Contra Fund (Sample 3),Flexi Cap,2020-12-16,91.33286424232702,0.1197416124492742,0.1318760833122223,0.0190167251761481,0.0069359993981876,0.0120807257779604,5417.250581696296,0.6882881719258815,3.591576842195144,5.655990208884057,3.733191418535603,1.9497999377166253,-5200.293542664438,9404.938352836683,-0.011708925155319183,0.04765336206773285,-0.0866713575767295,0.18130799264022632,-0.051983668323882376,0.1416373161282064,-1.2885786542738205,-0.01213447086294811,-0.01515465230743821,-0.037666949285629525,-0.13994654845129606,0.10227959916566653,0.817427384883823,0.059412016753801374,-2.3555259709702048,0.0006882881719258815,8.59752827142721,1,0,0,0,0
F003,2021Q1,SBI Contra Fund (Sample 3),Flexi Cap,2021-03-16,113.9564945861754,0.2477052540892912,0.2724560239456688,0.0190167251761481,0.0069359993981876,0.0120807257779604,5744.656143578615,1.1798376357079114,3.591576842195144,6.266067731623009,5.273674294516756,1.814814420961806,-3965.8551106718583,10087.470899300382,0.2965535733100857,0.23309596665326104,0.20427560632921193,0.30127984017473997,0.555353510840919,0.22388139582514677,0.3515593161153785,-0.024750769856377614,-0.027770951300867715,-0.03311921939338014,-0.15445629110589176,0.12133707171251162,0.9029867993576036,0.05943048119304594,-2.5989406110338704,0.0011798376357079114,8.656199395002087,1,0,0,0,0
F003,2021Q2,SBI Contra Fund (Sample 3),Flexi Cap,2021-06-14,101.6066942703218,-0.108372939696864,-0.1022186783781481,0.0190167251761481,0.0069359993981876,0.0120807257779604,5698.45328850055,0.7579729438989911,3.591576842195144,5.576499466489473,5.20164618186311,1.8736468025616309,9716.62639393446,16701.373856538354,0.24569884697827993,0.15604225109599823,0.17311769911407815,0.3344030454521551,0.27689267973860265,0.23123257501700087,0.21060820147244805,-0.006154261318715895,-0.009174442763205995,-0.029040310743048692,-0.13328172162439922,0.10424141088135053,0.8879925291591676,0.0588612672883953,-2.264336596277739,0.0007579729438989911,8.648125534924421,1,0,0,0,0
F003,2021Q3,SBI Contra Fund (Sample 3),Flexi Cap,2021-09-12,96.76101756840303,-0.0476905260693446,-0.0688167475975009,0.0190167251761481,0.0069359993981876,0.0120807257779604,5803.272727175202,1.0950711185469368,3.591576842195144,6.002122132716724,4.8835968397066445,1.558663691654391,3453.1762096210896,14956.735374215556,0.05943264093496414,0.1862908136419097,0.1237719481644628,0.3236135379536972,0.37260708633368433,0.2363200347069123,0.010760347740201731,0.02112622152815629,0.01810604008366619,-0.034111834683777764,-0.046843727891067166,0.012731893207289402,0.8891492912620856,0.041519439491808224,-1.1282360374905693,0.0010950711185469368,8.666349602420299,1,0,0,0,0
F003,2021Q4,SBI Contra Fund (Sample 3),Flexi Cap,2021-12-11,97.65769907229036,0.0092669705881647,0.0227622105504128,0.0190167251761481,0.0069359993981876,0.0120807257779604,5997.752843252515,1.2531768864516464,3.591576842195144,5.7586073580812345,6.035269493021905,1.7735486905850188,1671.8049057052167,8338.65745880377,-0.14302647315603112,0.06925037205865014,0.12020374717941906,0.31180593446646937,0.026777199254433965,0.2363923294393575,-0.004883650120955074,-0.0134952399622481,-0.0165154214067382,-0.03544641048476149,-0.07177820162430382,0.036331791139542324,0.8923028842128631,0.039987624553983,-1.7950103919627378,0.0012531768864516464,8.699306867146507,1,0,0,0,0
F003,2022Q1,SBI Contra Fund (Sample 3),Flexi Cap,2022-03-11,110.55492912716836,0.1320656761053822,0.153592664283634,0.0190167251761481,0.0069359993981876,0.0120807257779604,5849.24539874043,1.0803641563797566,3.591576842195144,6.16788992835622,5.7131682616629815,2.049388425993595,-1252.506591755371,-8943.69053054697,0.0880673750987313,-0.029849684928968445,0.19628844056147954,0.20491315437432422,-0.42014743085082745,0.24854019613685832,0.2688424363733625,-0.0215269881782518,-0.0245471696227419,-0.03224807960418319,-0.06429926777413719,0.032051188169954004,0.8975993338747899,0.03771235566538703,-1.7049920812332608,0.0010803641563797567,8.674238887848725,1,0,0,0,0
F003,2022Q2,SBI Contra Fund (Sample 3),Flexi Cap,2022-06-09,115.6470766539188,0.0460598868540091,0.0648085174076837,0.0190167251761481,0.0069359993981876,0.0120807257779604,5672.492516014951,0.7921434554409292,3.591576842195144,6.099890422458372,4.596247220412824,2.1527394035771645,22817.98445695902,11851.4774203423,0.19518251833352762,0.13818363528531763,0.3157883718958654,0.15074904656179658,0.4865687124950264,0.24046839639054204,0.7183283045471142,-0.0187486305536746,-0.021768811998164703,-0.04454916017713051,-0.07229574946529349,0.02774658928816298,0.8875989598974564,0.038833817487266234,-1.861669908939536,0.0007921434554409293,8.643560171117624,1,0,0,0,0
F003,2022Q3,SBI Contra Fund (Sample 3),Flexi Cap,2022-09-07,114.42465892415971,-0.0105702432359553,-0.0059834856811015,0.0190167251761481,0.0069359993981876,0.0120807257779604,5543.193464257182,1.0706402276319429,3.591576842195144,6.164643326273851,5.103792385834677,1.344866621703272,1441.5753978549023,6967.826603328527,0.17169112124439523,0.18254914840338077,0.4028471914309939,0.1261952570707527,0.9143974633821277,0.22758048175796974,1.098017903208068,-0.0045867575548538,-0.0076069389993439,-0.06867973841944308,-0.10044878122013168,0.031769042800688596,0.913951407169451,0.02885127643527658,-3.4816061412559383,0.001070640227631943,8.620506436411167,1,0,0,0,0
F003,2022Q4,SBI Contra Fund (Sample 3),Flexi Cap,2022-12-06,110.7224777108065,-0.0323547498254462,-0.0397339966113541,0.0190167251761481,0.0069359993981876,0.0120807257779604,5871.719240854768,0.9049484866120614,3.591576842195144,6.274099844951013,5.095856798109264,1.5484979824963592,2708.9140284087243,1875.405932062602,0.0015155234141153162,0.13378134814383635,0.2122961283359548,0.1467497522329539,0.45849375867338205,0.22578854070542564,0.33746135741576183,0.0073792467859079,0.004359065341417801,-0.04891244070903067,-0.08262508074260821,0.033712640033577546,0.9039173578620366,0.03124007428691066,-2.644842646140168,0.0009049484866120614,8.678073049315078,1,0,0,0,0
F003,2023Q1,SBI Contra Fund (Sample 3),Flexi Cap,2023-03-06,116.988695161617,0.0565939055950055,0.0788664689188429,0.0190167251761481,0.0069359993981876,0.0120807257779604,6046.585873379218,0.8082680816865143,3.591576842195144,6.481946851084947,5.148823128485398,2.5461936378427303,-16245.216957172952,-567.7706629402744,0.011600972082615346,0.05819519839814635,0.02660840513261431,0.08634088129241807,-0.06488325956979428,0.14692299404040868,-0.6208252830770105,-0.022272563323837397,-0.025292744768327498,-0.04963939256503047,-0.08028669708627323,0.030647304521242758,0.8615179226255292,0.03050283276925997,-2.63210626021542,0.0008082680816865143,8.707414442198036,1,0,0,0,0
F003,2023Q2,SBI Contra Fund (Sample 3),Flexi Cap,2023-06-04,114.66074866955242,-0.0198989012472408,-0.0554672239256298,0.0190167251761481,0.0069359993981876,0.0120807257779604,6050.063713368773,0.8866034587058714,3.591576842195144,6.442837561916308,6.578917516372597,2.079055436750034,-1334.9144965016544,5195.4038832661,0.0020632768112438526,-0.008528775762469354,0.12847632228345707,0.07956291522927263,-0.8805361909848329,0.11820966319787297,-0.015624753984489809,0.035568322678389,0.032548141233898896,0.00313002769142523,-0.0415585725906894,0.04468860028211463,0.7577386334173505,0.043066467818741065,-0.9649867912456132,0.0008866034587058715,8.707989355961827,1,0,0,0,0
F003,2023Q3,SBI Contra Fund (Sample 3),Flexi Cap,2023-09-02,110.10508083122316,-0.0397317119519122,-0.0520651377031599,0.0190167251761481,0.0069359993981876,0.0120807257779604,5923.808743685474,0.989233259429808,3.591576842195144,7.179020874402131,5.929777068304063,1.81417275463214,11248.455108697668,-1538.8806766590014,-0.0055760753583921074,-0.037750412660609634,0.13790743005970052,0.08877789798137152,-1.1300230456846991,0.11584325098820503,0.030172157446858194,0.012333425751247705,0.009313244306757605,0.020233274998776585,-0.049836079454951054,0.07006935445372764,0.7675787128527278,0.04074659600001649,-1.223073442869458,0.000989233259429808,8.686903685935581,1,0,0,0,0
F003,2023Q4,SBI Contra Fund (Sample 3),Flexi Cap,2023-12-31,105.37119336098672,-0.0429942690609606,-0.0072315400722052,0.0190167251761481,0.0069359993981876,0.0120807257779604,6084.705488342262,1.6262602818463008,3.591576842195144,6.63027825026116,6.0051165305097935,1.161419144243944,523.6502949592959,9232.3510772311,-0.09930448223720223,-0.0483306051350898,0.07898500949716669,0.09306800255636681,-1.1950166985086967,0.12364341896623626,-0.4158501481147497,-0.0357627289887554,-0.0387829104332455,-0.02359057321783742,-0.07134914141305859,0.047758568195221174,0.7933352704863972,0.046594017876574155,-1.531294030106179,0.0016262602818463009,8.713697937623541,1,0,0,0,0
F004,2020Q4,Nippon India Growth Fund (Sample 4),Sectoral,2020-12-16,99.56650104913416,0.1307680847417527,0.1318760833122223,0.0127510676478015,0.0047086452182061,0.0080424224295953,15950.573580426064,0.8780142241371577,6.627680130757894,5.655990208884057,3.733191418535603,1.9497999377166253,-5200.293542664438,9404.938352836683,-0.027808143956090547,0.03826329517460603,-0.00433498950865796,0.20604556055679135,-0.0896157798580697,0.15512787888305826,-0.6950477256485947,-0.001107998570469615,-0.00311860417786844,-0.038790140736737255,-0.04853656114074334,0.009746420404006084,0.9464703592258394,0.02851090267289204,-1.7023859853757473,0.0008780142241371577,9.677312760426705,0,0,0,1,0
