fund_id,quarter,fund_name,category,date,nav,fund_return,benchmark_return,regular_expense_ratio,direct_expense_ratio,expense_gap,aum_cr,portfolio_turnover,fund_manager_tenure_years,repo_rate,cpi_inflation,yield_curve_slope,fii_flow_cr,dii_flow_cr
F001,2021Q3,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2021-09-12,144.12791277608162,0.14690700312665705,0.16147225662547893,0.0156181017827104,0.0011109587186112,0.0145071430640991,5160.041025238685,1.0048081270295361,6.9430656143020775,5.953605145175586,5.144152019205298,0.2880603366855216,-5580.768899610643,-0.8462229737979214
F001,2021Q4,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2021-12-11,129.38804250596397,-0.10226936605276193,-0.06852578346608873,0.0156181017827104,0.0011109587186112,0.0145071430640991,5232.152447592322,1.074792474403586,6.9430656143020775,5.968550705865175,5.689358247811242,1.892900079325416,14777.389063149976,12782.478781380378
F001,2022Q1,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2022-03-11,127.84806847339291,-0.011901981069850853,-0.01877645273605144,0.0156181017827104,0.0011109587186112,0.0145071430640991,5220.921979182383,1.6443406828703602,6.9430656143020775,6.355785704110629,4.904176880666006,1.47614432192901,2906.4405053082423,3157.5890952955933
F001,2022Q2,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2022-06-09,163.70897983320572,0.28049630931480185,0.29633453580459435,0.0156181017827104,0.0011109587186112,0.0145071430640991,4909.738523914642,0.643923733455382,6.9430656143020775,6.122427315433116,5.076471279754037,2.2516991508835758,6816.777579796362,8043.152384023666
F001,2022Q3,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2022-09-07,188.06522774634408,0.14877771480803093,0.1363064958216651,0.0156181017827104,0.0011109587186112,0.0145071430640991,5025.975854250503,1.2861982938530139,6.9430656143020775,6.5359392128380165,5.424751988107573,1.5134429194972654,6401.19773444549,6710.540489991974
F001,2022Q4,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2022-12-06,201.9603222438277,0.07388444245644843,0.08948238753592785,0.0156181017827104,0.0011109587186112,0.0145071430640991,5237.689078406542,1.0073497489303167,6.9430656143020775,5.926678527278451,4.835315083690183,1.3764113087397016,1321.3550910530919,8690.454609315391
F001,2023Q1,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2023-03-06,191.00977621675707,-0.05422127428500523,-0.024967153861979008,0.0156181017827104,0.0011109587186112,0.0145071430640991,4775.349232949737,1.2382072042881156,6.9430656143020775,6.630098013381524,5.409989836976237,1.3594498535570223,-4806.2737797978225,9033.18538674722
F001,2023Q2,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2023-06-04,167.33234636149018,-0.12395925655866857,-0.10661594276514152,0.0156181017827104,0.0011109587186112,0.0145071430640991,5025.381559729805,0.6520830485272898,6.9430656143020775,6.3365459292600255,5.884612221292379,1.2144105051086016,8453.87551431176,13640.687504758971
F001,2023Q3,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2023-09-02,175.56906722618535,0.049223721795553343,0.05040456502904256,0.0156181017827104,0.0011109587186112,0.0145071430640991,5686.455615320543,1.1950547770689746,6.9430656143020775,6.302300821687123,6.30063544380109,1.9623168414563843,-12237.291210339183,16029.631903577927
F001,2023Q4,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2023-12-31,173.65067433963227,-0.01092671344025331,-0.0013872739233473652,0.0156181017827104,0.0011109587186112,0.0145071430640991,4899.3561050174885,0.697395964145605,6.9430656143020775,6.8693414651472064,5.464957616836924,1.6967426927108749,-10365.29457217636,7948.434345743328
F002,2019Q1,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2019-03-27,96.9462257177728,-0.030537742822272063,-0.0032785159883794712,0.012339917805043,0.006759081683361,0.0055808361216819,28736.300178784637,1.0063886173462635,9.569089569224076,5.068309350501551,3.854252259691216,1.1540459650593775,7651.825108548509,3598.4359349728416
F002,2019Q2,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2019-06-25,101.6601884932567,0.04862451055296413,0.060349608366631724,0.012339917805043,0.006759081683361,0.0055808361216819,23950.355386352134,0.7874919228968671,9.569089569224076,4.972635321521959,4.545834310937665,1.3793819710718351,9158.557846965465,5495.646304618922
F002,2019Q3,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2019-09-23,115.14433530633534,0.13263940400792196,0.1613498477091908,0.012339917805043,0.006759081683361,0.0055808361216819,25522.39482038972,1.6734159489437157,9.569089569224076,5.156609978504599,4.821935930816057,2.22188230203663,7918.363296140487,3812.611482284422
F002,2019Q4,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2019-12-22,132.3245685745273,0.14920606578243567,0.12922289400266518,0.012339917805043,0.006759081683361,0.0055808361216819,25070.78678763767,1.0015224549291613,9.569089569224076,5.688913657884849,4.255424010689031,1.671362673188852,6412.282915067242,2837.78501287823
F002,2020Q1,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2020-03-21,133.7153505008253,0.010510383228755193,0.0308887668730482,0.012339917805043,0.006759081683361,0.0055808361216819,27744.040679962927,0.7637460558988026,9.569089569224076,5.404659858273543,4.032210130608076,1.7238542800086574,-1900.3359792336269,11768.599115345674
F002,2020Q2,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2020-06-19,145.54472830954705,0.08846686460765563,0.07620366019971447,0.012339917805043,0.006759081683361,0.0055808361216819,26988.71193937261,0.7490480364355832,9.569089569224076,5.291557290602794,4.556745292823341,1.598260584850735,-376.0955408203109,2941.365330168988
F002,2020Q3,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2020-09-17,149.62847195476343,0.028058341189321823,0.028616319571436177,0.012339917805043,0.006759081683361,0.0055808361216819,27647.407563918547,1.06726133592925,9.569089569224076,5.683236015513495,4.667286070688244,2.220058607724736,21530.685991933038,14666.175248950392
F002,2020Q4,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2020-12-16,146.4066862703776,-0.021531902600461117,-0.02364729034633184,0.012339917805043,0.006759081683361,0.0055808361216819,27449.254884619186,1.2755548615979022,9.569089569224076,5.525841833658212,5.068504802434944,1.4799210246778285,3857.7638880843915,9030.091401712958
F002,2021Q1,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2021-03-16,120.95058465737904,-0.1738725345233707,-0.16140804221364957,0.012339917805043,0.006759081683361,0.0055808361216819,26244.590891072527,0.6729850984681791,9.569089569224076,5.610938474473034,4.957032790950613,1.1594741712625596,-14743.765882496702,5084.479964973349
F002,2021Q2,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2021-06-14,118.49631636676128,-0.020291495882967636,0.008150870727303472,0.012339917805043,0.006759081683361,0.0055808361216819,26420.28771739396,1.6566787196853046,9.569089569224076,6.074778815699666,4.901504776179405,1.2769082833926102,2816.163000043231,10536.646519979575
F002,2021Q3,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2021-09-12,139.708913493639,0.17901482322220064,0.16147225662547893,0.012339917805043,0.006759081683361,0.0055808361216819,26091.68056292218,1.2674280916480114,9.569089569224076,5.953605145175586,5.144152019205298,0.2880603366855216,-5580.768899610643,-0.8462229737979214
F002,2021Q4,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2021-12-11,129.4321720196901,-0.07355823774563086,-0.06852578346608873,0.012339917805043,0.006759081683361,0.0055808361216819,28269.51819451282,1.5242628306070483,9.569089569224076,5.968550705865175,5.689358247811242,1.892900079325416,14777.389063149976,12782.478781380378
F002,2022Q1,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2022-03-11,123.58938074291,-0.045141723155903035,-0.01877645273605144,0.012339917805043,0.006759081683361,0.0055808361216819,26674.96102242945,1.153151520130101,9.569089569224076,6.355785704110629,4.904176880666006,1.47614432192901,2906.4405053082423,3157.5890952955933
F002,2022Q2,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2022-06-09,158.0429250448384,0.27877430969250105,0.29633453580459435,0.012339917805043,0.006759081683361,0.0055808361216819,26631.34009976735,1.2960669944958967,9.569089569224076,6.122427315433116,5.076471279754037,2.2516991508835758,6816.777579796362,8043.152384023666
F002,2022Q3,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2022-09-07,175.07735919338074,0.1077835919811625,0.1363064958216651,0.012339917805043,0.006759081683361,0.0055808361216819,24611.108405057807,0.8043877245300005,9.569089569224076,6.5359392128380165,5.424751988107573,1.5134429194972654,6401.19773444549,6710.540489991974
F002,2022Q4,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2022-12-06,189.4487518432084,0.08208595740785518,0.08948238753592785,0.012339917805043,0.006759081683361,0.0055808361216819,27266.998271354303,1.4362896168716155,9.569089569224076,5.926678527278451,4.835315083690183,1.3764113087397016,1321.3550910530919,8690.454609315391
F002,2023Q1,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2023-03-06,183.10989316613745,-0.03345949031280526,-0.024967153861979008,0.012339917805043,0.006759081683361,0.0055808361216819,24963.524340261927,0.9096460403527415,9.569089569224076,6.630098013381524,5.409989836976237,1.3594498535570223,-4806.2737797978225,9033.18538674722
F002,2023Q2,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2023-06-04,165.03033961206097,-0.09873608269583056,-0.10661594276514152,0.012339917805043,0.006759081683361,0.0055808361216819,26824.027720052734,1.0204183769634403,9.569089569224076,6.3365459292600255,5.884612221292379,1.2144105051086016,8453.87551431176,13640.687504758971
F002,2023Q3,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2023-09-02,172.98510667950373,0.048201846315908625,0.05040456502904256,0.012339917805043,0.006759081683361,0.0055808361216819,26940.621069168228,0.973508731368692,9.569089569224076,6.302300821687123,6.30063544380109,1.9623168414563843,-12237.291210339183,16029.631903577927
F002,2023Q4,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2023-12-31,169.87106276356684,-0.018001803598655552,-0.0013872739233473652,0.012339917805043,0.006759081683361,0.0055808361216819,26803.4870182745,1.0349901287285836,9.569089569224076,6.8693414651472064,5.464957616836924,1.6967426927108749,-10365.29457217636,7948.434345743328
F003,2019Q1,SBI Contra Fund (Sample 3),Flexi Cap,2019-03-27,100.73632874344514,0.007363287434451582,-0.0032785159883794712,0.0190167251761481,0.0069359993981876,0.0120807257779604,5295.81773619669,1.4561930641729246,3.591576842195144,5.068309350501551,3.854252259691216,1.1540459650593775,7651.825108548509,3598.4359349728416
F003,2019Q2,SBI Contra Fund (Sample 3),Flexi Cap,2019-06-25,106.76301692930278,0.05982636315054113,0.060349608366631724,0.0190167251761481,0.0069359993981876,0.0120807257779604,5820.560660717179,0.8041949821027967,3.591576842195144,4.972635321521959,4.545834310937665,1.3793819710718351,9158.557846965465,5495.646304618922
F003,2019Q3,SBI Contra Fund (Sample 3),Flexi Cap,2019-09-23,126.2054563557835,0.18210837409507885,0.1613498477091908,0.0190167251761481,0.0069359993981876,0.0120807257779604,5848.694888421829,0.9744572459483231,3.591576842195144,5.156609978504599,4.821935930816057,2.22188230203663,7918.363296140487,3812.611482284422
F003,2019Q4,SBI Contra Fund (Sample 3),Flexi Cap,2019-12-22,144.00054093457214,0.1410009130557941,0.12922289400266518,0.0190167251761481,0.0069359993981876,0.0120807257779604,5952.319450979818,0.9531848389985998,3.591576842195144,5.688913657884849,4.255424010689031,1.671362673188852,6412.282915067242,2837.78501287823
F003,2020Q1,SBI Contra Fund (Sample 3),Flexi Cap,2020-03-21,149.9178892723977,0.04109254242672722,0.0308887668730482,0.0190167251761481,0.0069359993981876,0.0120807257779604,5799.007980309914,0.4674662699631611,3.591576842195144,5.404659858273543,4.032210130608076,1.7238542800086574,-1900.3359792336269,11768.599115345674
F003,2020Q2,SBI Contra Fund (Sample 3),Flexi Cap,2020-06-19,159.3033169463164,0.06260378744304207,0.07620366019971447,0.0190167251761481,0.0069359993981876,0.0120807257779604,6123.031417192825,0.6444997023710002,3.591576842195144,5.291557290602794,4.556745292823341,1.598260584850735,-376.0955408203109,2941.365330168988
F003,2020Q3,SBI Contra Fund (Sample 3),Flexi Cap,2020-09-17,160.53009878343576,0.00770091835270903,0.028616319571436177,0.0190167251761481,0.0069359993981876,0.0120807257779604,6030.0925755533735,1.275668955242315,3.591576842195144,5.683236015513495,4.667286070688244,2.220058607724736,21530.685991933038,14666.175248950392
F003,2020Q4,SBI Contra Fund (Sample 3),Flexi Cap,2020-12-16,154.88157156413334,-0.035186717395113476,-0.02364729034633184,0.0190167251761481,0.0069359993981876,0.0120807257779604,5626.277140569429,1.1199137675392747,3.591576842195144,5.525841833658212,5.068504802434944,1.4799210246778285,3857.7638880843915,9030.091401712958
F003,2021Q1,SBI Contra Fund (Sample 3),Flexi Cap,2021-03-16,130.4822026805104,-0.15753564892979965,-0.16140804221364957,0.0190167251761481,0.0069359993981876,0.0120807257779604,6394.954937563654,0.2673029670267983,3.591576842195144,5.610938474473034,4.957032790950613,1.1594741712625596,-14743.765882496702,5084.479964973349
F003,2021Q2,SBI Contra Fund (Sample 3),Flexi Cap,2021-06-14,130.4066662858013,-0.0005789018974035054,0.008150870727303472,0.0190167251761481,0.0069359993981876,0.0120807257779604,6467.077387658164,0.5052150188321242,3.591576842195144,6.074778815699666,4.901504776179405,1.2769082833926102,2816.163000043231,10536.646519979575
F003,2021Q3,SBI Contra Fund (Sample 3),Flexi Cap,2021-09-12,156.0946238269284,0.19698346927164723,0.16147225662547893,0.0190167251761481,0.0069359993981876,0.0120807257779604,5638.558210187628,0.8241103240043545,3.591576842195144,5.953605145175586,5.144152019205298,0.2880603366855216,-5580.768899610643,-0.8462229737979214
F003,2021Q4,SBI Contra Fund (Sample 3),Flexi Cap,2021-12-11,145.9410378561501,-0.0650476340686541,-0.06852578346608873,0.0190167251761481,0.0069359993981876,0.0120807257779604,5841.015302637488,1.2840312314873135,3.591576842195144,5.968550705865175,5.689358247811242,1.892900079325416,14777.389063149976,12782.478781380378
F003,2022Q1,SBI Contra Fund (Sample 3),Flexi Cap,2022-03-11,138.33016542373338,-0.05215032415980558,-0.01877645273605144,0.0190167251761481,0.0069359993981876,0.0120807257779604,5922.666001527935,1.509322703966192,3.591576842195144,6.355785704110629,4.904176880666006,1.47614432192901,2906.4405053082423,3157.5890952955933
F003,2022Q2,SBI Contra Fund (Sample 3),Flexi Cap,2022-06-09,188.7596882517692,0.36455911603633173,0.29633453580459435,0.0190167251761481,0.0069359993981876,0.0120807257779604,5615.691678951836,1.4453294389568494,3.591576842195144,6.122427315433116,5.076471279754037,2.2516991508835758,6816.777579796362,8043.152384023666
F003,2022Q3,SBI Contra Fund (Sample 3),Flexi Cap,2022-09-07,218.76895878381643,0.15898135248041223,0.1363064958216651,0.0190167251761481,0.0069359993981876,0.0120807257779604,6086.927584147434,0.8868991722431746,3.591576842195144,6.5359392128380165,5.424751988107573,1.5134429194972654,6401.19773444549,6710.540489991974
F003,2022Q4,SBI Contra Fund (Sample 3),Flexi Cap,2022-12-06,245.3922136797239,0.12169576087901968,0.08948238753592785,0.0190167251761481,0.0069359993981876,0.0120807257779604,5996.468245868035,1.0960947458149288,3.591576842195144,5.926678527278451,4.835315083690183,1.3764113087397016,1321.3550910530919,8690.454609315391
F003,2023Q1,SBI Contra Fund (Sample 3),Flexi Cap,2023-03-06,241.39123962457364,-0.01630440507934039,-0.024967153861979008,0.0190167251761481,0.0069359993981876,0.0120807257779604,5785.579320639443,0.6418723513605957,3.591576842195144,6.630098013381524,5.409989836976237,1.3594498535570223,-4806.2737797978225,9033.18538674722
F003,2023Q2,SBI Contra Fund (Sample 3),Flexi Cap,2023-06-04,213.76470290058884,-0.11444713887277458,-0.10661594276514152,0.0190167251761481,0.0069359993981876,0.0120807257779604,6250.145360838176,1.1436234097348865,3.591576842195144,6.3365459292600255,5.884612221292379,1.2144105051086016,8453.87551431176,13640.687504758971
F003,2023Q3,SBI Contra Fund (Sample 3),Flexi Cap,2023-09-02,219.31133053902735,0.025947350349126763,0.05040456502904256,0.0190167251761481,0.0069359993981876,0.0120807257779604,6154.884698608446,1.0434202607944598,3.591576842195144,6.302300821687123,6.30063544380109,1.9623168414563843,-12237.291210339183,16029.631903577927
F003,2023Q4,SBI Contra Fund (Sample 3),Flexi Cap,2023-12-31,220.14454159586705,0.003799215730403649,-0.0013872739233473652,0.0190167251761481,0.0069359993981876,0.0120807257779604,6228.524045974121,1.0220576633342637,3.591576842195144,6.8693414651472064,5.464957616836924,1.6967426927108749,-10365.29457217636,7948.434345743328
F004,2019Q1,Nippon India Growth Fund (Sample 4),Sectoral,2019-03-27,99.93069651656536,-0.0006930348343465731,-0.0032785159883794712,0.0127510676478015,0.0047086452182061,0.0080424224295953,15084.31395654618,0.8085277747259477,6.627680130757894,5.068309350501551,3.854252259691216,1.1540459650593775,7651.825108548509,3598.4359349728416
F004,2019Q2,Nippon India Growth Fund (Sample 4),Sectoral,2019-06-25,105.71909487130075,0.05792412698510341,0.060349608366631724,0.0127510676478015,0.0047086452182061,0.0080424224295953,17529.54951566026,0.8444023577266707,6.627680130757894,4.972635321521959,4.545834310937665,1.3793819710718351,9158.557846965465,5495.646304618922
F004,2019Q3,Nippon India Growth Fund (Sample 4),Sectoral,2019-09-23,122.7390347873564,0.16099210778124062,0.1613498477091908,0.0127510676478015,0.0047086452182061,0.0080424224295953,16646.879761111184,1.7681665551914871,6.627680130757894,5.156609978504599,4.821935930816057,2.22188230203663,7918.363296140487,3812.611482284422
F004,2019Q4,Nippon India Growth Fund (Sample 4),Sectoral,2019-12-22,134.28590857959304,0.09407662209696732,0.12922289400266518,0.0127510676478015,0.0047086452182061,0.0080424224295953,16657.41798877894,1.3364904912563134,6.627680130757894,5.688913657884849,4.255424010689031,1.671362673188852,6412.282915067242,2837.78501287823
F004,2020Q1,Nippon India Growth Fund (Sample 4),Sectoral,2020-03-21,137.85038604303935,0.026543942705154366,0.0308887668730482,0.0127510676478015,0.0047086452182061,0.0080424224295953,16580.045441094084,0.8807937053650129,6.627680130757894,5.404659858273543,4.032210130608076,1.7238542800086574,-1900.3359792336269,11768.599115345674
F004,2020Q2,Nippon India Growth Fund (Sample 4),Sectoral,2020-06-19,151.02985695791307,0.09560706569772548,0.07620366019971447,0.0127510676478015,0.0047086452182061,0.0080424224295953,17449.05241777736,0.350839408666856,6.627680130757894,5.291557290602794,4.556745292823341,1.598260584850735,-376.0955408203109,2941.365330168988
F004,2020Q3,Nippon India Growth Fund (Sample 4),Sectoral,2020-09-17,151.312462846174,0.0018711921864542624,0.028616319571436177,0.0127510676478015,0.0047086452182061,0.0080424224295953,16698.73831777814,1.3253557603199395,6.627680130757894,5.683236015513495,4.667286070688244,2.220058607724736,21530.685991933038,14666.175248950392
F004,2020Q4,Nippon India Growth Fund (Sample 4),Sectoral,2020-12-16,147.64050010731785,-0.024267417698362936,-0.02364729034633184,0.0127510676478015,0.0047086452182061,0.0080424224295953,16908.67378101593,1.2739825793128237,6.627680130757894,5.525841833658212,5.068504802434944,1.4799210246778285,3857.7638880843915,9030.091401712958
F004,2021Q1,Nippon India Growth Fund (Sample 4),Sectoral,2021-03-16,126.35277707026792,-0.14418620244158042,-0.16140804221364957,0.0127510676478015,0.0047086452182061,0.0080424224295953,18127.696984150854,1.0020815615197887,6.627680130757894,5.610938474473034,4.957032790950613,1.1594741712625596,-14743.765882496702,5084.479964973349
F004,2021Q2,Nippon India Growth Fund (Sample 4),Sectoral,2021-06-14,129.45253341194558,0.024532554119913064,0.008150870727303472,0.0127510676478015,0.0047086452182061,0.0080424224295953,17030.952073923138,1.2456726605299242,6.627680130757894,6.074778815699666,4.901504776179405,1.2769082833926102,2816.163000043231,10536.646519979575
F004,2021Q3,Nippon India Growth Fund (Sample 4),Sectoral,2021-09-12,148.8600778530539,0.1499201593788,0.16147225662547893,0.0127510676478015,0.0047086452182061,0.0080424224295953,16094.844983747793,1.113765211386427,6.627680130757894,5.953605145175586,5.144152019205298,0.2880603366855216,-5580.768899610643,-0.8462229737979214
F004,2021Q4,Nippon India Growth Fund (Sample 4),Sectoral,2021-12-11,137.48624660978572,-0.07640618900183405,-0.06852578346608873,0.0127510676478015,0.0047086452182061,0.0080424224295953,15950.721749473943,0.8194547740186989,6.627680130757894,5.968550705865175,5.689358247811242,1.892900079325416,14777.389063149976,12782.478781380378
F004,2022Q1,Nippon India Growth Fund (Sample 4),Sectoral,2022-03-11,132.05170825030473,-0.03952786910319339,-0.01877645273605144,0.0127510676478015,0.0047086452182061,0.0080424224295953,15985.802576930684,0.36014440508982853,6.627680130757894,6.355785704110629,4.904176880666006,1.47614432192901,2906.4405053082423,3157.5890952955933
F004,2022Q2,Nippon India Growth Fund (Sample 4),Sectoral,2022-06-09,170.81694908908744,0.29356107052627434,0.29633453580459435,0.0127510676478015,0.0047086452182061,0.0080424224295953,16516.726018883823,0.8493392707363472,6.627680130757894,6.122427315433116,5.076471279754037,2.2516991508835758,6816.777579796362,8043.152384023666
F004,2022Q3,Nippon India Growth Fund (Sample 4),Sectoral,2022-09-07,193.3929182827347,0.13216469041296963,0.1363064958216651,0.0127510676478015,0.0047086452182061,0.0080424224295953,15458.639937581256,0.8811190058683227,6.627680130757894,6.5359392128380165,5.424751988107573,1.5134429194972654,6401.19773444549,6710.540489991974
F004,2022Q4,Nippon India Growth Fund (Sample 4),Sectoral,2022-12-06,207.34023876078373,0.07211908585845106,0.08948238753592785,0.0127510676478015,0.0047086452182061,0.0080424224295953,16097.604659758832,1.0339075958102706,6.627680130757894,5.926678527278451,4.835315083690183,1.3764113087397016,1321.3550910530919,8690.454609315391
F004,2023Q1,Nippon India Growth Fund (Sample 4),Sectoral,2023-03-06,199.87697250755716,-0.03599526217309523,-0.024967153861979008,0.0127510676478015,0.0047086452182061,0.0080424224295953,15735.11186606626,1.089123668002562,6.627680130757894,6.630098013381524,5.409989836976237,1.3594498535570223,-4806.2737797978225,9033.18538674722
F004,2023Q2,Nippon India Growth Fund (Sample 4),Sectoral,2023-06-04,177.0470316800098,-0.114219965117213,-0.10661594276514152,0.0127510676478015,0.0047086452182061,0.0080424224295953,17107.671907927972,0.9501951862751254,6.627680130757894,6.3365459292600255,5.884612221292379,1.2144105051086016,8453.87551431176,13640.687504758971
F004,2023Q3,Nippon India Growth Fund (Sample 4),Sectoral,2023-09-02,185.1096290725497,0.045539297191449,0.05040456502904256,0.0127510676478015,0.0047086452182061,0.0080424224295953,15385.220431562511,1.3149163822122416,6.627680130757894,6.302300821687123,6.30063544380109,1.9623168414563843,-12237.291210339183,16029.631903577927
F004,2023Q4,Nippon India Growth Fund (Sample 4),Sectoral,2023-12-31,191.67269933287184,0.035455045170826205,-0.0013872739233473652,0.0127510676478015,0.0047086452182061,0.0080424224295953,17008.90717906566,0.8255869606596926,6.627680130757894,6.8693414651472064,5.464957616836924,1.6967426927108749,-10365.29457217636,7948.434345743328
F005,2019Q1,Mirae Asset Large Cap Fund (Sample 5),Large Cap,2019-03-27,97.65346887976156,-0.023465311202384487,-0.0032785159883794712,0.0164791752796317,0.0085668838776513,0.0079122914019804,9771.783558621995,1.1494591473317368,1.9615066389967284,5.068309350501551,3.854252259691216,1.1540459650593775,7651.825108548509,3598.4359349728416
F005,2019Q2,Mirae Asset Large Cap Fund (Sample 5),Large Cap,2019-06-25,104.15244029428564,0.0665513625791021,0.060349608366631724,0.0164791752796317,0.0085668838776513,0.0079122914019804,8360.31482922053,1.4961325685501257,1.9615066389967284,4.972635321521959,4.545834310937665,1.3793819710718351,9158.557846965465,5495.646304618922
F005,2019Q3,Mirae Asset Large Cap Fund (Sample 5),Large Cap,2019-09-23,121.25967714676936,0.16425190618814778,0.1613498477091908,0.0164791752796317,0.0085668838776513,0.0079122914019804,8922.152976197038,0.7855231646325974,1.9615066389967284,5.156609978504599,4.821935930816057,2.22188230203663,7918.363296140487,3812.611482284422
F005,2019Q4,Mirae Asset Large Cap Fund (Sample 5),Large Cap,2019-12-22,143.17892685841113,0.1807628902484315,0.12922289400266518,0.0164791752796317,0.0085668838776513,0.0079122914019804,9854.832919721068,0.743729746900076,1.9615066389967284,5.688913657884849,4.255424010689031,1.671362673188852,6412.282915067242,2837.78501287823
