fund_id,quarter,fund_name,category,date,nav,fund_return,benchmark_return,regular_expense_ratio,direct_expense_ratio,expense_gap,aum_cr,portfolio_turnover,fund_manager_tenure_years,repo_rate,cpi_inflation,yield_curve_slope,fii_flow_cr,dii_flow_cr,rolling_3q_return,rolling_4q_return,rolling_8q_return,rolling_volatility_4q,rolling_sharpe_4q,rolling_volatility_8q,rolling_sharpe_8q,gross_alpha,net_alpha,rolling_alpha_4q,rolling_alpha_8q,alpha_persistence,beta_8q,tracking_error_8q,information_ratio_8q,estimated_hidden_cost,log_aum,cat_Flexi Cap,cat_Large Cap,cat_Mid Cap,cat_Sectoral,cat_Small Cap,next_quarter_net_alpha,next_quarter_gross_alpha,commission_justified,strong_commission_justified
F001,2023Q2,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2023-06-04,121.61257817138224,-0.0431878893366797,-0.0554672239256298,0.0156181017827104,0.0011109587186112,0.0145071430640991,4573.571037620426,0.8352012798833196,6.9430656143020775,6.442837561916308,6.578917516372597,2.079055436750034,-1334.9144965016544,5195.4038832661,-0.0150321431200455,-0.0372631510307184,0.1114080497306724,0.1180292338550167,-0.8258266542653675,0.1839278829953419,-0.0948034350374077,0.0122793345889501,0.0086525488229253,-0.0248802836055189,-0.0449186136937346,0.0200383300882156,1.1779327121929202,0.0441955372293891,-1.0163608479424635,0.0008352012798833,8.428268211044905,0,0,1,0,0,-0.029715632171388,-0.0260888464053632,0,0
F001,2023Q3,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2023-09-02,112.10807066957946,-0.0781539841085232,-0.0520651377031599,0.0156181017827104,0.0011109587186112,0.0145071430640991,5084.795615878763,1.2059694817345978,6.9430656143020775,7.179020874402131,5.929777068304063,1.81417275463214,11248.455108697668,-1538.8806766590014,-0.0483258674848708,-0.0920113053540476,0.1545430404030787,0.1383975961934785,-1.098265419912713,0.1712503849465345,0.1053399358722373,-0.0260888464053632,-0.029715632171388,-0.0343370700094255,-0.0271828726937257,-0.0071541973156997,1.1385809034903158,0.0355353313054196,-0.7649534053895248,0.0012059694817345,8.534206759543213,0,0,1,0,0,-0.0202677200148444,-0.0166409342488196,0,0
F002,2020Q4,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2020-12-16,100.71773564964806,0.1263654516953072,0.1318760833122223,0.012339917805043,0.006759081683361,0.0055808361216819,26211.12748244617,0.9708192677312728,9.569089569224076,5.655990208884057,3.733191418535603,1.9497999377166253,-5200.293542664438,9404.938352836683,-0.0563583896446818,0.0423007000284247,0.0071773564964807,0.2336208166247804,-0.0626807303866077,0.1873227939426607,-0.5200513251031339,-0.0055106316169151,-0.0069058406473355,-0.0280173928594666,-0.0241499903079297,-0.0038674025515369,1.1382662217417157,0.0430055870098518,-0.5615547185159308,0.0009708192677312,10.173977463662215,0,0,0,0,1,-0.0215784382294268,-0.0201832291990063,0,0
F002,2021Q1,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2021-03-16,126.12608030254036,0.2522727947466625,0.2724560239456688,0.012339917805043,0.006759081683361,0.0055808361216819,25530.655610835533,1.5429973813035798,9.569089569224076,6.266067731623009,5.273674294516756,1.814814420961806,-3965.855110671858,10087.470899300382,0.2647317789033037,0.1816967166388952,0.3393444460724339,0.333899570412738,0.3531160442905484,0.2469064826171821,0.8152121061629366,-0.0201832291990063,-0.0215784382294268,-0.0619059860760137,-0.0316228319782335,-0.0302831540977801,1.0102183473584632,0.0444347903543565,-0.7116683059838761,0.0015429973813035,10.14767435775433,0,0,0,0,1,-0.0191793079130597,-0.0177840988826392,0,0
F002,2021Q2,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2021-06-14,110.9906003812184,-0.1200027772607874,-0.1022186783781481,0.012339917805043,0.006759081683361,0.0055808361216819,26860.68986653793,0.4476114216169704,9.569089569224076,5.576499466489473,5.20164618186311,1.8736468025616309,9716.62639393446,16701.373856538354,0.2412508772754686,0.112960452944931,0.2831969962256175,0.3627026738580188,0.141201766327758,0.2592390831524987,0.5721595007941352,-0.0177840988826392,-0.0191793079130597,-0.0529810275364983,-0.0222693286091679,-0.0307116989273303,1.0078589723898808,0.0418670788234461,-0.5319054788388251,0.0004476114216169,10.198456381967851,0,0,0,0,1,0.0049547538989638,0.0063499629293842,1,0
F002,2021Q3,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2021-09-12,104.05737444701982,-0.0624667846681166,-0.0688167475975009,0.012339917805043,0.006759081683361,0.0055808361216819,26876.672284873504,1.3121533958946845,9.569089569224076,6.002122132716724,4.8835968397066445,1.558663691654391,3453.1762096210896,14956.735374215556,0.033158398328065,0.1637139260055911,0.097277760234625,0.3431074037725001,0.2881893887137411,0.2633392757625147,-0.0819088287591875,0.0063499629293842,0.0049547538989638,-0.0422490952617472,-0.0457310681404316,0.0034819728786843,0.9903691299813304,0.0338602569904237,-1.3505824292286135,0.0013121533958946,10.199051194342504,0,0,0,0,1,0.0033899826020421,0.0047851916324626,1,0
F002,2021Q4,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2021-12-11,106.92388479100596,0.0275474021828754,0.0227622105504128,0.012339917805043,0.006759081683361,0.0055808361216819,27424.043543826272,0.8213144287567865,9.569089569224076,5.7586073580812345,6.035269493021905,1.7735486905850188,1671.8049057052167,8338.65745880377,-0.1522460340119489,0.0616192282454237,0.106526464763841,0.327279496332284,0.0030375074502185,0.2634116265558825,-0.0518730589841475,0.0047851916324626,0.0033899826020421,-0.0323196903415287,-0.0594315697396004,0.0271118793980716,0.995260923697028,0.0292783585385141,-2.029880522892744,0.0008213144287567,10.21921187288424,0,0,0,0,1,0.0178275835237541,0.0192227925541746,1,1
F002,2022Q1,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2022-03-11,125.40198478803686,0.1728154568378086,0.153592664283634,0.012339917805043,0.006759081683361,0.0055808361216819,26704.84725127758,0.7346784820509664,9.569089569224076,6.16788992835622,5.7131682616629815,2.049388425993595,-1252.506591755371,-8943.69053054697,0.1298432872452246,-0.0057410450936599,0.1749125425016415,0.2552038785127345,-0.2473526945640275,0.2798558213618319,0.1691482178212026,0.0192227925541746,0.0178275835237541,0.0066537264579962,-0.0556641651154798,0.0623178915734761,1.0096317488082909,0.0310535464418636,-1.7925219980813,0.0007346784820509,10.192637818586933,0,0,0,0,1,0.0168637214235098,0.0182589304539303,1,1
F002,2022Q2,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2022-06-09,135.81880762116,0.083067447861614,0.0648085174076837,0.012339917805043,0.006759081683361,0.0055808361216819,26308.23048143324,0.7168146095361393,9.569089569224076,6.099890422458372,4.596247220412824,2.1527394035771645,22817.98445695902,11851.4774203423,0.3052300074158736,0.2236964856002619,0.3619257948807879,0.1973832888325863,0.7859567734026731,0.2708972811305752,0.7910529791325673,0.0182589304539303,0.0168637214235098,0.0436460636784639,-0.0116473771596429,0.0552934408381068,0.9989978546555957,0.0297055920287569,-0.3920937562317397,0.0007168146095361,10.177675125466475,0,0,0,0,1,0.0199860272245568,0.0213812362549773,1,1
F002,2022Q3,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2022-09-07,137.91011174415183,0.0153977505738758,-0.0059834856811015,0.012339917805043,0.006759081683361,0.0055808361216819,25161.95134264175,1.3393458068594806,9.569089569224076,6.164643326273851,5.103792385834677,1.344866621703272,1441.5753978549023,6967.826603328527,0.2897970552950988,0.3253276135116012,0.5423022003632061,0.1434655876290212,1.7573784855771577,0.2450028190794876,1.5344035024470466,0.0213812362549773,0.0199860272245568,0.0592560492797733,0.0145034395471701,0.0447526097326032,0.978823719299381,0.0328578827226854,0.4413990904276014,0.0013393458068594,10.133128006901606,0,0,0,0,1,-0.0023778609272421,-0.0009826518968217,0,0
F002,2022Q4,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2022-12-06,132.29487419854192,-0.0407166485081758,-0.0397339966113541,0.012339917805043,0.006759081683361,0.0055808361216819,25685.140903137875,1.3450583298301375,9.569089569224076,6.274099844951013,5.095856798109264,1.5484979824963592,2708.9140284087243,1875.405932062602,0.0549663501909956,0.2372808419477678,0.3135211325514373,0.1839216460013311,0.90345593407801,0.2483344585060608,0.6737864911691283,-0.0009826518968217,-0.0023778609272421,0.0531670676717948,0.0191290341667467,0.034038033505048,0.9897118220741684,0.0323144004931579,0.5919662402772098,0.0013450583298301,10.15370686095859,0,0,0,0,1,-0.0172535267455343,-0.0158583177151138,0,0
F002,2023Q1,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2023-03-06,140.63052963552198,0.063008151203729,0.0788664689188429,0.012339917805043,0.006759081683361,0.0055808361216819,26941.38802812904,1.093000535367884,9.569089569224076,6.481946851084947,5.148823128485398,2.5461936378427303,-16245.216957172952,-567.7706629402744,0.0354275088895152,0.1214378294986759,0.1149996043497878,0.1102700865077172,0.4963695779528148,0.1840636437696631,-0.0643570860866582,-0.0158583177151138,-0.0172535267455343,0.0168679236605191,0.0236338846684669,-0.0067659610079477,1.0765959900740678,0.0305717060922658,0.7730639761202578,0.0010930005353678,10.20145608850537,0,0,0,0,1,0.0288801446139622,0.0302753536443826,1,1
F002,2023Q2,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2023-06-04,137.08778357536085,-0.0251918702812471,-0.0554672239256298,0.012339917805043,0.006759081683361,0.0055808361216819,26693.66815027564,1.1890184167328186,9.569089569224076,6.442837561916308,6.578917516372597,2.079055436750034,-1334.9144965016544,5195.4038832661,-0.0059627837175315,0.0093431533999357,0.2351296695801874,0.0928119783179196,-0.5715324951906576,0.1532746105574935,0.6123684768828719,0.0302753536443826,0.0288801446139622,0.0288843965094038,0.0737911503972312,-0.0449067538878273,0.9811441462226472,0.0294929320183039,2.501994388059993,0.0011890184167328,10.19221912970046,0,0,0,0,1,-0.0302270138103483,-0.0288318047799279,0,0
F002,2023Q3,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2023-09-02,125.99780103233088,-0.0808969424830878,-0.0520651377031599,0.012339917805043,0.006759081683361,0.0055808361216819,25833.208187268352,1.319302919284946,9.569089569224076,7.179020874402131,5.929777068304063,1.81417275463214,11248.455108697668,-1538.8806766590014,-0.0475987690706799,-0.0863773552291831,0.2108493194442642,0.1213881977873118,-1.2079800250050805,0.159979237101113,0.4282982973160339,-0.0288318047799279,-0.0302270138103483,-0.021766703646036,0.0361995367698295,-0.0579662404158656,1.0447572346514462,0.0406536931960628,0.8904366104021111,0.0013193029192849,10.159454791413523,0,0,0,0,1,0.009086385308488,0.0104815943389085,1,1
F003,2020Q4,SBI Contra Fund (Sample 3),Flexi Cap,2020-12-16,91.33286424232702,0.1197416124492742,0.1318760833122223,0.0190167251761481,0.0069359993981876,0.0120807257779604,5417.250581696296,0.6882881719258815,3.591576842195144,5.655990208884057,3.733191418535603,1.9497999377166253,-5200.293542664438,9404.938352836683,-0.0117089251553191,0.0476533620677328,-0.0866713575767295,0.1813079926402263,-0.0519836683238823,0.1416373161282064,-1.2885786542738205,-0.0121344708629481,-0.0151546523074382,-0.0376669492856295,-0.139946548451296,0.1022795991656665,0.817427384883823,0.0594120167538013,-2.3555259709702048,0.0006882881719258,8.59752827142721,1,0,0,0,0,-0.0277709513008677,-0.0247507698563776,0,0
F003,2021Q1,SBI Contra Fund (Sample 3),Flexi Cap,2021-03-16,113.9564945861754,0.2477052540892912,0.2724560239456688,0.0190167251761481,0.0069359993981876,0.0120807257779604,5744.656143578615,1.1798376357079114,3.591576842195144,6.266067731623009,5.273674294516756,1.814814420961806,-3965.855110671858,10087.470899300382,0.2965535733100857,0.233095966653261,0.2042756063292119,0.3012798401747399,0.555353510840919,0.2238813958251467,0.3515593161153785,-0.0247507698563776,-0.0277709513008677,-0.0331192193933801,-0.1544562911058917,0.1213370717125116,0.9029867993576036,0.0594304811930459,-2.5989406110338704,0.0011798376357079,8.656199395002087,1,0,0,0,0,-0.0091744427632059,-0.0061542613187158,0,0
F003,2021Q2,SBI Contra Fund (Sample 3),Flexi Cap,2021-06-14,101.6066942703218,-0.108372939696864,-0.1022186783781481,0.0190167251761481,0.0069359993981876,0.0120807257779604,5698.45328850055,0.7579729438989911,3.591576842195144,5.576499466489473,5.20164618186311,1.8736468025616309,9716.62639393446,16701.373856538354,0.2456988469782799,0.1560422510959982,0.1731176991140781,0.3344030454521551,0.2768926797386026,0.2312325750170008,0.210608201472448,-0.0061542613187158,-0.0091744427632059,-0.0290403107430486,-0.1332817216243992,0.1042414108813505,0.8879925291591676,0.0588612672883953,-2.264336596277739,0.0007579729438989,8.648125534924421,1,0,0,0,0,0.0181060400836661,0.0211262215281562,1,1
F003,2021Q3,SBI Contra Fund (Sample 3),Flexi Cap,2021-09-12,96.76101756840303,-0.0476905260693446,-0.0688167475975009,0.0190167251761481,0.0069359993981876,0.0120807257779604,5803.272727175202,1.0950711185469368,3.591576842195144,6.002122132716724,4.8835968397066445,1.558663691654391,3453.1762096210896,14956.735374215556,0.0594326409349641,0.1862908136419097,0.1237719481644628,0.3236135379536972,0.3726070863336843,0.2363200347069123,0.0107603477402017,0.0211262215281562,0.0181060400836661,-0.0341118346837777,-0.0468437278910671,0.0127318932072894,0.8891492912620856,0.0415194394918082,-1.128236037490569,0.0010950711185469,8.666349602420299,1,0,0,0,0,-0.0165154214067382,-0.0134952399622481,0,0
F003,2021Q4,SBI Contra Fund (Sample 3),Flexi Cap,2021-12-11,97.65769907229036,0.0092669705881647,0.0227622105504128,0.0190167251761481,0.0069359993981876,0.0120807257779604,5997.752843252515,1.2531768864516464,3.591576842195144,5.7586073580812345,6.035269493021905,1.7735486905850188,1671.8049057052167,8338.65745880377,-0.1430264731560311,0.0692503720586501,0.120203747179419,0.3118059344664693,0.0267771992544339,0.2363923294393575,-0.004883650120955,-0.0134952399622481,-0.0165154214067382,-0.0354464104847614,-0.0717782016243038,0.0363317911395423,0.8923028842128631,0.039987624553983,-1.7950103919627378,0.0012531768864516,8.699306867146507,1,0,0,0,0,-0.0245471696227419,-0.0215269881782518,0,0
F003,2022Q1,SBI Contra Fund (Sample 3),Flexi Cap,2022-03-11,110.55492912716836,0.1320656761053822,0.153592664283634,0.0190167251761481,0.0069359993981876,0.0120807257779604,5849.24539874043,1.0803641563797566,3.591576842195144,6.16788992835622,5.7131682616629815,2.049388425993595,-1252.506591755371,-8943.69053054697,0.0880673750987313,-0.0298496849289684,0.1962884405614795,0.2049131543743242,-0.4201474308508274,0.2485401961368583,0.2688424363733625,-0.0215269881782518,-0.0245471696227419,-0.0322480796041831,-0.0642992677741371,0.032051188169954,0.8975993338747899,0.037712355665387,-1.7049920812332608,0.0010803641563797,8.674238887848725,1,0,0,0,0,-0.0217688119981647,-0.0187486305536746,0,0
F003,2022Q2,SBI Contra Fund (Sample 3),Flexi Cap,2022-06-09,115.6470766539188,0.0460598868540091,0.0648085174076837,0.0190167251761481,0.0069359993981876,0.0120807257779604,5672.492516014951,0.7921434554409292,3.591576842195144,6.099890422458372,4.596247220412824,2.1527394035771645,22817.98445695902,11851.4774203423,0.1951825183335276,0.1381836352853176,0.3157883718958654,0.1507490465617965,0.4865687124950264,0.240468396390542,0.7183283045471142,-0.0187486305536746,-0.0217688119981647,-0.0445491601771305,-0.0722957494652934,0.0277465892881629,0.8875989598974564,0.0388338174872662,-1.861669908939536,0.0007921434554409,8.643560171117624,1,0,0,0,0,-0.0076069389993439,-0.0045867575548538,0,0
F003,2022Q3,SBI Contra Fund (Sample 3),Flexi Cap,2022-09-07,114.42465892415971,-0.0105702432359553,-0.0059834856811015,0.0190167251761481,0.0069359993981876,0.0120807257779604,5543.193464257182,1.0706402276319429,3.591576842195144,6.164643326273851,5.103792385834677,1.344866621703272,1441.5753978549023,6967.826603328527,0.1716911212443952,0.1825491484033807,0.4028471914309939,0.1261952570707527,0.9143974633821276,0.2275804817579697,1.098017903208068,-0.0045867575548538,-0.0076069389993439,-0.068679738419443,-0.1004487812201316,0.0317690428006885,0.913951407169451,0.0288512764352765,-3.4816061412559383,0.0010706402276319,8.620506436411167,1,0,0,0,0,0.0043590653414178,0.0073792467859079,1,0
F003,2022Q4,SBI Contra Fund (Sample 3),Flexi Cap,2022-12-06,110.7224777108065,-0.0323547498254462,-0.0397339966113541,0.0190167251761481,0.0069359993981876,0.0120807257779604,5871.719240854768,0.9049484866120614,3.591576842195144,6.274099844951013,5.095856798109264,1.5484979824963592,2708.9140284087243,1875.405932062602,0.0015155234141153,0.1337813481438363,0.2122961283359548,0.1467497522329539,0.458493758673382,0.2257885407054256,0.3374613574157618,0.0073792467859079,0.0043590653414178,-0.0489124407090306,-0.0826250807426082,0.0337126400335775,0.9039173578620366,0.0312400742869106,-2.644842646140168,0.000904948486612,8.678073049315078,1,0,0,0,0,-0.0252927447683274,-0.0222725633238373,0,0
F003,2023Q1,SBI Contra Fund (Sample 3),Flexi Cap,2023-03-06,116.988695161617,0.0565939055950055,0.0788664689188429,0.0190167251761481,0.0069359993981876,0.0120807257779604,6046.585873379218,0.8082680816865143,3.591576842195144,6.481946851084947,5.148823128485398,2.5461936378427303,-16245.216957172952,-567.7706629402744,0.0116009720826153,0.0581951983981463,0.0266084051326143,0.086340881292418,-0.0648832595697942,0.1469229940404086,-0.6208252830770105,-0.0222725633238373,-0.0252927447683274,-0.0496393925650304,-0.0802866970862732,0.0306473045212427,0.8615179226255292,0.0305028327692599,-2.63210626021542,0.0008082680816865,8.707414442198036,1,0,0,0,0,0.0325481412338988,0.035568322678389,1,1
F003,2023Q2,SBI Contra Fund (Sample 3),Flexi Cap,2023-06-04,114.66074866955242,-0.0198989012472408,-0.0554672239256298,0.0190167251761481,0.0069359993981876,0.0120807257779604,6050.063713368773,0.8866034587058714,3.591576842195144,6.442837561916308,6.578917516372597,2.079055436750034,-1334.9144965016544,5195.4038832661,0.0020632768112438,-0.0085287757624693,0.128476322283457,0.0795629152292726,-0.8805361909848329,0.1182096631978729,-0.0156247539844898,0.035568322678389,0.0325481412338988,0.0031300276914252,-0.0415585725906894,0.0446886002821146,0.7577386334173505,0.043066467818741,-0.9649867912456132,0.0008866034587058,8.707989355961827,1,0,0,0,0,0.0093132443067576,0.0123334257512477,1,1
F003,2023Q3,SBI Contra Fund (Sample 3),Flexi Cap,2023-09-02,110.10508083122316,-0.0397317119519122,-0.0520651377031599,0.0190167251761481,0.0069359993981876,0.0120807257779604,5923.808743685474,0.989233259429808,3.591576842195144,7.179020874402131,5.929777068304063,1.81417275463214,11248.455108697668,-1538.8806766590014,-0.0055760753583921,-0.0377504126606096,0.1379074300597005,0.0887778979813715,-1.1300230456846991,0.115843250988205,0.0301721574468581,0.0123334257512477,0.0093132443067576,0.0202332749987765,-0.049836079454951,0.0700693544537276,0.7675787128527278,0.0407465960000164,-1.223073442869458,0.0009892332594298,8.686903685935581,1,0,0,0,0,-0.0387829104332455,-0.0357627289887554,0,0
F004,2020Q4,Nippon India Growth Fund (Sample 4),Sectoral,2020-12-16,99.56650104913416,0.1307680847417527,0.1318760833122223,0.0127510676478015,0.0047086452182061,0.0080424224295953,15950.573580426064,0.8780142241371577,6.627680130757894,5.655990208884057,3.733191418535603,1.9497999377166253,-5200.293542664438,9404.938352836683,-0.0278081439560905,0.038263295174606,-0.0043349895086579,0.2060455605567913,-0.0896157798580697,0.1551278788830582,-0.6950477256485947,-0.0011079985704696,-0.0031186041778684,-0.0387901407367372,-0.0485365611407433,0.009746420404006,0.9464703592258394,0.028510902672892,-1.7023859853757473,0.0008780142241371,9.677312760426704,0,0,0,1,0,0.0005746969319183,0.0025853025393172,1,0
