fund_id,fund_name,category,date,nav,fund_return,benchmark_return,regular_expense_ratio,direct_expense_ratio,expense_gap,aum_cr,portfolio_turnover,fund_manager_tenure_years,repo_rate,cpi_inflation,yield_curve_slope,fii_flow_cr,dii_flow_cr
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2019-12-22,92.52149592786958,0.006328961881441181,0.004383597515458509,0.015618101782710437,0.001110958718611275,0.014507143064099162,4948.456665557791,1.882846867959972,6.9430656143020775,5.5714887851708985,4.103017117952741,2.566516687328133,-2355.1915280916137,649.8035855622691
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2020-01-21,92.65568585787965,0.0014503648980630126,-0.0010484799766611493,0.015618101782710437,0.001110958718611275,0.014507143064099162,5505.685545943557,1.6994746758407169,6.9430656143020775,5.484251100641537,4.917356654415887,0.5239561002387491,1160.2496867881814,3868.5497970424963
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2020-02-20,96.95807623161832,0.046434175451875864,0.04070833500217126,0.015618101782710437,0.001110958718611275,0.014507143064099162,4997.468754579941,0.48309190809071456,6.9430656143020775,5.588988303185339,4.4389196705646805,1.4241074524822084,-7240.421707486621,-1202.861288147783
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2020-03-21,101.5977628929263,0.04785250328424895,0.04787538550236526,0.015618101782710437,0.001110958718611275,0.014507143064099162,5021.149674615901,1.647691968439626,6.9430656143020775,5.826816223649434,3.9018055771370417,1.7941586032422883,-7037.318871882776,1572.8615449361196
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2020-04-20,99.79312903835141,-0.017762535347129522,-0.016525057380526377,0.015618101782710437,0.001110958718611275,0.014507143064099162,5632.04169921028,0.7817779198346547,6.9430656143020775,5.4212613598502735,4.116924416556456,1.6404959338675162,-3592.22110626218,2360.8868951356967
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2020-05-20,97.20999259884577,-0.025884912763011116,-0.018790912032234,0.015618101782710437,0.001110958718611275,0.014507143064099162,5344.313028247796,1.6515389349959966,6.9430656143020775,5.342473106111553,4.848273450738525,1.1886502400897032,-1067.2357585592363,3543.316502176247
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2020-06-19,94.60264321889939,-0.026821824693538127,-0.003752584857582201,0.015618101782710437,0.001110958718611275,0.014507143064099162,4845.3593581539435,0.9790915927722522,6.9430656143020775,5.33819880899015,4.177189565497364,1.3959388748213624,1554.5378279900228,4134.844634266669
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2020-07-19,84.31449055209166,-0.10875121790204269,-0.10509605823677926,0.015618101782710437,0.001110958718611275,0.014507143064099162,4887.338380207373,1.0551687411757105,6.9430656143020775,5.37582099385437,4.684500481231666,1.2534995326705836,7376.78108474776,-1373.9262755136078
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2020-08-18,78.22663005990572,-0.07220420182014506,-0.06575955310992762,0.015618101782710437,0.001110958718611275,0.014507143064099162,5046.651324059813,0.8293933206091016,6.9430656143020775,5.546444064896841,4.63295541147733,1.2053176215278942,4288.298116010097,-2602.3425122068666
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2020-09-17,85.57070650063876,0.09388205058953672,0.07834371337222623,0.015618101782710437,0.001110958718611275,0.014507143064099162,5126.945297849201,1.286052192236585,6.9430656143020775,5.652976157675194,4.318267622807261,1.9248010485105123,-799.6926498171356,5833.030465695527
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2020-10-17,92.90003195942037,0.08565227235475607,0.09224838567506419,0.015618101782710437,0.001110958718611275,0.014507143064099162,5394.352996594035,0.3646169380604358,6.9430656143020775,5.662965278510072,5.749938146357578,1.6785077429825237,-95.08103951344415,2996.942035938775
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2020-11-16,92.9094496720558,0.00010137469747638762,-0.002451801977818916,0.015618101782710437,0.001110958718611275,0.014507143064099162,5420.777319665545,1.113576074755011,6.9430656143020775,5.7959451243834765,5.0288239179386665,1.1535452023696728,-5012.646823189044,-245.45960966966095
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2020-12-16,96.88441779576584,0.042783249042380164,0.03882784815278832,0.015618101782710437,0.001110958718611275,0.014507143064099162,5165.87778935588,0.3881822714922273,6.9430656143020775,5.655990208884057,3.733191418535603,1.9497999377166253,-92.56567996194966,6653.455926567569
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2021-01-15,98.36503099063606,0.015282263428484207,0.025562507727176807,0.015618101782710437,0.001110958718611275,0.014507143064099162,4894.110362725682,1.5134979558880863,6.9430656143020775,5.966978001872141,4.872888174333866,1.6536497604383047,-1443.2931946006915,2347.023902878576
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2021-02-14,116.16646465098304,0.18097319221138267,0.1639440404227619,0.015618101782710437,0.001110958718611275,0.014507143064099162,4980.686345356538,1.548671502907312,6.9430656143020775,5.64622117572529,4.482666089649704,1.90643105941948,1613.5928016904475,5537.891552191479
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2021-03-16,124.03286836629152,0.0677166490255406,0.06597874557172884,0.015618101782710437,0.001110958718611275,0.014507143064099162,5314.0859683696635,1.6603888788768244,6.9430656143020775,6.266067731623009,5.273674294516756,1.814814420961806,-4136.154717761615,2202.555444230327
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2021-04-15,123.91515561532874,-0.0009490448178231723,0.0036041204259616728,0.015618101782710437,0.001110958718611275,0.014507143064099162,4852.840358387473,1.614861194981152,6.9430656143020775,5.870048723790289,4.4850955629870395,1.085502494538964,2596.7325712058614,8182.243774645961
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2021-05-15,117.89357791726565,-0.04859436013425146,-0.03777702203002129,0.015618101782710437,0.001110958718611275,0.014507143064099162,4961.554761467511,1.472279879946826,6.9430656143020775,5.596365098886235,4.857886016554686,1.2199094799015153,7663.694565012888,7266.022527329614
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2021-06-14,109.42207787756497,-0.07185717991904297,-0.07032231601287864,0.015618101782710437,0.001110958718611275,0.014507143064099162,5448.4103836249915,1.41850204448749,6.9430656143020775,5.576499466489473,5.20164618186311,1.8736468025616309,-543.8007422842879,1253.1075545627796
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2021-07-14,109.84597940608317,0.0038740036447901458,0.020173181793361156,0.015618101782710437,0.001110958718611275,0.014507143064099162,5174.231616334504,0.7568223876574469,6.9430656143020775,5.910053805082536,5.415928444542688,1.8051851327167325,2008.5586104947074,4914.7128528630665
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2021-08-13,104.24169220469918,-0.051019502322118084,-0.027817537264215167,0.015618101782710437,0.001110958718611275,0.014507143064099162,5484.231930131377,0.977811026923852,6.9430656143020775,5.791748120900931,4.416800949014485,1.489549203017926,3450.7199585555627,3936.1278487554428
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2021-09-12,97.10168157129928,-0.06849476905439213,-0.06111268547988371,0.015618101782710437,0.001110958718611275,0.014507143064099162,5776.997688059139,1.261763047325831,6.9430656143020775,6.002122132716724,4.8835968397066445,1.558663691654391,-2006.1023594291812,6105.894672597046
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2021-10-12,94.57436565224438,-0.02602751958728094,-0.022328644212126325,0.015618101782710437,0.001110958718611275,0.014507143064099162,5287.712913509622,1.4236365653660954,6.9430656143020775,5.976850914745218,4.847273107131386,2.1388324478942122,1120.4624090520838,-894.7703817403135
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2021-11-11,89.92452843892049,-0.049165936046789066,-0.04407740018071975,0.015618101782710437,0.001110958718611275,0.014507143064099162,5215.346010217462,0.3898241815370965,6.9430656143020775,5.8905189632313375,4.791979451509754,1.204214305582085,62.962003908974296,4058.154379995318
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2021-12-11,100.8598914925418,0.12160600943322095,0.09435708175362824,0.015618101782710437,0.001110958718611275,0.014507143064099162,5445.803538682774,0.9058482754745334,6.9430656143020775,5.7586073580812345,6.035269493021905,1.7735486905850188,488.3804927441586,5175.273460548764
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2022-01-10,106.88989957324303,0.05978598619796372,0.05408198784747253,0.015618101782710437,0.001110958718611275,0.014507143064099162,5128.086992543378,1.858580174522875,6.9430656143020775,5.6478780126899455,5.38893153344658,1.398903673783053,-3865.0489192773325,-3276.218459269343
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2022-02-09,106.73281888669342,-0.0014695559372470155,0.009601367934169132,0.015618101782710437,0.001110958718611275,0.014507143064099162,5070.458191266787,1.9711982780284356,6.9430656143020775,5.884425823145918,4.5898970058833255,1.39115939838639,122.55087129471357,-1549.775537997325
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2022-03-11,119.18202141365722,0.11663893689699836,0.08399720694450129,0.015618101782710437,0.001110958718611275,0.014507143064099162,5236.224624327633,0.8581051373532474,6.9430656143020775,6.16788992835622,5.7131682616629815,2.049388425993595,2489.991456227249,-4117.696533280302
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2022-04-10,120.56416986438465,0.011596954258144885,0.013868415382380915,0.015618101782710437,0.001110958718611275,0.014507143064099162,4993.640795161573,1.6254215523362217,6.9430656143020775,6.06231027424977,6.349213691726655,1.9127081744940149,7255.718038975208,1191.7794966663268
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2022-05-10,116.88081374991619,-0.030551001334904484,-0.033064210066413184,0.015618101782710437,0.001110958718611275,0.014507143064099162,4510.465981082197,1.847725671184245,6.9430656143020775,5.793225125613535,5.838266528580658,1.9067548180003193,4796.354130426034,4152.6267673878865
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2022-06-09,126.31964622688146,0.08075604690057207,0.08615620386348287,0.015618101782710437,0.001110958718611275,0.014507143064099162,4772.139690557529,1.501252371408522,6.9430656143020775,6.099890422458372,4.596247220412824,2.1527394035771645,10765.912287557781,6507.071156288084
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2022-07-09,129.33127133934659,0.023841304202641512,0.03694550218423293,0.015618101782710437,0.001110958718611275,0.014507143064099162,5036.029183665196,0.9596350806521174,6.9430656143020775,6.165199069166106,5.147713472041451,1.5105019208163795,-3836.7378144402473,2222.2843412593256
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2022-08-08,122.69322803705519,-0.05132589538128124,-0.04186230771632282,0.015618101782710437,0.001110958718611275,0.014507143064099162,5032.970611969442,1.0468987682050115,6.9430656143020775,5.934245461912316,6.057184388152633,1.840976485647482,4361.603183603391,6885.846636713875
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2022-09-07,123.46857546865525,0.006319398747629887,0.00048306609581959085,0.015618101782710437,0.001110958718611275,0.014507143064099162,5062.440306313224,0.7885484083216029,6.9430656143020775,6.164643326273851,5.103792385834677,1.344866621703272,916.7100286917587,-2140.3043746446738
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2022-10-07,120.82859304357495,-0.021381816507233427,-0.03378091266923786,0.015618101782710437,0.001110958718611275,0.014507143064099162,5389.967606603622,0.12487946751783391,6.9430656143020775,6.168421404706149,5.713435137801928,1.662083176244221,10949.014666088362,-3110.147318065464
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2022-11-06,111.37064112063747,-0.07827577632660689,-0.059139986548216804,0.015618101782710437,0.001110958718611275,0.014507143064099162,5234.36643933116,1.9260336031919647,6.9430656143020775,5.951066957383028,5.912740755528227,1.4349284728161578,-4041.491426775757,1833.3569033101437
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2022-12-06,117.80090142126176,0.05773748122414927,0.05630887737658207,0.015618101782710437,0.001110958718611275,0.014507143064099162,4820.24471018643,0.26216436934942333,6.9430656143020775,6.274099844951013,5.0958567981092635,1.5484979824963592,-4198.60921090388,3152.196346817922
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2023-01-05,131.36753533501638,0.11516579032990336,0.10547083202350653,0.015618101782710437,0.001110958718611275,0.014507143064099162,5142.925344986298,1.2312315329080832,6.9430656143020775,6.337580634087207,5.563457660952151,1.7975785127184567,-2996.9632272201106,1901.9157557177207
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2023-02-04,122.32389395931492,-0.06884228552083417,-0.05992837869095707,0.015618101782710437,0.001110958718611275,0.014507143064099162,5096.394920019226,0.4988206268816129,6.9430656143020775,6.464915333380818,4.006484974033261,1.0908896583832637,-10619.478621549035,-4202.32630011963
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2023-03-06,127.10183829829772,0.03905977960914128,0.038148461834528545,0.015618101782710437,0.001110958718611275,0.014507143064099162,5142.103998409199,0.4623066692609664,6.9430656143020775,6.481946851084947,5.148823128485398,2.5461936378427303,-2628.7751084038055,1732.6398814616348
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2023-04-05,123.58422615985805,-0.027675541011327617,-0.022532128456091344,0.015618101782710437,0.001110958718611275,0.014507143064099162,4963.90729266036,1.1731981531989712,6.9430656143020775,6.018533923018752,5.568631178540708,0.996991309250149,-3795.6633077684896,-1913.4085015145597
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2023-05-05,123.04540752318539,-0.00435993049772946,-0.014356269188234802,0.015618101782710437,0.001110958718611275,0.014507143064099162,4424.076243926895,0.9374492191826335,6.9430656143020775,6.129384144559348,5.1049219683396085,0.8929056936061339,751.9689323810381,4009.017646490115
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2023-06-04,121.61257817138225,-0.011644720275587264,-0.019619696211943462,0.015618101782710437,0.001110958718611275,0.014507143064099162,4573.571037620426,0.39495646726835376,6.9430656143020775,6.442837561916308,6.578917516372597,2.079055436750034,1708.7798788857972,3099.794738290545
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2023-07-04,117.19491542469207,-0.036325705885986555,-0.0331995384839908,0.015618101782710437,0.001110958718611275,0.014507143064099162,5037.537981267839,1.8976193780539021,6.9430656143020775,6.465469054589222,5.08153948051121,1.8958313469814678,9380.854196079432,-819.6393589820659
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2023-08-03,116.9014773278465,-0.002503846653945707,0.01242608139724135,0.015618101782710437,0.001110958718611275,0.014507143064099162,4904.107470247837,1.32359913215413,6.9430656143020775,6.488602757600193,5.61048623122778,1.8120599085260776,4752.1191909302515,458.39924798991933
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2023-09-02,112.10807066957946,-0.04100381592975146,-0.03154750582055189,0.015618101782710437,0.001110958718611275,0.014507143064099162,5084.795615878763,0.39668993499576166,6.9430656143020775,7.179020874402131,5.929777068304063,1.81417275463214,-2884.5182783120154,-1177.6405656668549
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2023-10-02,115.83927091434748,0.03328217337505624,0.023522841288991944,0.015618101782710437,0.001110958718611275,0.014507143064099162,5426.958558750477,0.15148238575661863,6.9430656143020775,6.545534034342023,6.618941729278821,1.4938766135765427,-4492.07335674179,1811.9627081804842
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2023-11-01,115.72679858085317,-0.0009709344042529123,0.007488094527543152,0.015618101782710437,0.001110958718611275,0.014507143064099162,4916.736673528145,1.376596212837584,6.9430656143020775,6.681350416171712,5.214272314240789,1.0513728142570842,2459.5958575325285,4865.426961503715
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2023-12-01,114.60701952354523,-0.009676056635452504,-0.0019474023433204875,0.015618101782710437,0.001110958718611275,0.014507143064099162,5227.402798804668,1.340217604918562,6.9430656143020775,6.667918996766437,6.547683570992734,1.5379022790968633,-6601.166035103211,-957.1781390066312
F001,HDFC Flexi Cap Fund (Sample 1),Mid Cap,2023-12-31,109.4317736313403,-0.04515644777885275,-0.035378183102079894,0.015618101782710437,0.001110958718611275,0.014507143064099162,5044.07057608485,0.5620271628989627,6.9430656143020775,6.63027825026116,6.0051165305097935,1.161419144243944,9157.293829271768,3512.1395465535334
F002,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2019-02-25,97.89336541459105,-0.021066345854089525,-0.01651288091862204,0.01233991780504304,0.006759081683361045,0.005580836121681995,27562.350681065782,1.3693617594842278,9.569089569224076,5.208614494659737,3.842365377679827,1.0092456744760245,4875.598667088756,5538.32036216386
F002,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2019-03-27,94.17001031541906,-0.038034805355838905,-0.029643641613117208,0.01233991780504304,0.006759081683361045,0.005580836121681995,24831.18758853357,1.8030380551901275,9.569089569224076,5.03001107232693,4.413382915331379,1.7310517371316354,-735.2869075106933,592.4730436858856
F002,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2019-04-26,94.95879635749077,0.008376191522435754,0.0046484820022721085,0.01233991780504304,0.006759081683361045,0.005580836121681995,24422.483476058784,0.900706646125746,9.569089569224076,5.568917614093358,3.6813840029007054,1.599529847786735,-4127.485983962558,-3139.4035872726326
F002,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2019-05-26,89.56480170649853,-0.05680352803425928,-0.0417621161209687,0.01233991780504304,0.006759081683361045,0.005580836121681995,24988.86886247344,0.8214155755178071,9.569089569224076,5.313410651978968,3.9832856118842326,1.1998915614206027,-1606.9292082649672,6061.617122496238
F002,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2019-06-25,86.49537109865828,-0.03427050079224965,-0.0176824652673591,0.01233991780504304,0.006759081683361045,0.005580836121681995,26841.59081098202,1.2858829249133548,9.569089569224076,5.003264724288284,3.892911446424431,1.5349010424950094,2064.6572713781215,1656.3804642421464
F002,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2019-07-25,82.98407036120409,-0.040595244495212734,-0.04989389462944242,0.01233991780504304,0.006759081683361045,0.005580836121681995,23225.69232783255,0.9286404053571017,9.569089569224076,5.395717501387784,4.210428595116889,1.30734320156912,-2818.6227640198736,5713.448935920385
F002,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2019-08-24,92.75261055638016,0.11771584778447991,0.10823625664581947,0.01233991780504304,0.006759081683361045,0.005580836121681995,25926.21685159728,1.5508510089035457,9.569089569224076,5.092351801547756,5.36071911384523,1.556758672625624,-4111.101977832157,-2783.2829763831014
F002,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2019-09-23,94.83230064261011,0.022421903531931315,0.01176317759858643,0.01233991780504304,0.006759081683361045,0.005580836121681995,26011.869779225603,1.619724986299899,9.569089569224076,5.467586412273914,3.3036555392973463,1.8310653372605232,1218.4360574595614,201.8749311386814
F002,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2019-10-23,91.97492153249846,-0.030130863542793488,-0.024986275399629276,0.01233991780504304,0.006759081683361045,0.005580836121681995,25978.018371979204,0.6104869828313975,9.569089569224076,5.564769963259108,4.614316535865223,2.293008408072676,1224.832855543614,2015.7310991545496
F002,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2019-11-22,96.00226130178744,0.04378736836286351,0.020698995536711104,0.01233991780504304,0.006759081683361045,0.005580836121681995,26927.885237255334,0.5899866023230843,9.569089569224076,5.191795739719488,3.498726810167886,0.8810922505865755,-2534.7158768556487,2140.941781294226
F002,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2019-12-22,96.6302101177725,0.006540979425589429,0.004383597515458509,0.01233991780504304,0.006759081683361045,0.005580836121681995,25812.537800627826,1.9703641433367491,9.569089569224076,5.5714887851708985,4.103017117952741,2.566516687328133,-2355.1915280916137,649.8035855622691
F002,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2020-01-21,95.29224724468887,-0.013846217155617577,-0.0010484799766611493,0.01233991780504304,0.006759081683361045,0.005580836121681995,26183.522064113535,0.617383920386801,9.569089569224076,5.484251100641537,4.917356654415887,0.5239561002387491,1160.2496867881814,3868.5497970424963
F002,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2020-02-20,99.63149191117746,0.0455361773067058,0.04070833500217126,0.01233991780504304,0.006759081683361045,0.005580836121681995,24777.758317492793,0.6207049193056914,9.569089569224076,5.588988303185339,4.4389196705646805,1.4241074524822084,-7240.421707486621,-1202.861288147783
F002,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2020-03-21,106.73303778086246,0.0712781243506431,0.04787538550236526,0.01233991780504304,0.006759081683361045,0.005580836121681995,26986.938135373308,1.676509427043683,9.569089569224076,5.826816223649434,3.9018055771370417,1.7941586032422883,-7037.318871882776,1572.8615449361196
F002,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2020-04-20,105.14171492259968,-0.014909374747957475,-0.016525057380526377,0.01233991780504304,0.006759081683361045,0.005580836121681995,27332.25922117774,1.2409820348239415,9.569089569224076,5.4212613598502735,4.116924416556456,1.6404959338675162,-3592.22110626218,2360.8868951356967
F002,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2020-05-20,101.99544361836455,-0.029924101072074615,-0.018790912032234,0.01233991780504304,0.006759081683361045,0.005580836121681995,26716.91338599879,1.8373826972574236,9.569089569224076,5.342473106111553,4.848273450738525,1.1886502400897032,-1067.2357585592363,3543.316502176247
F002,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2020-06-19,99.72555636413988,-0.022254790740632364,-0.003752584857582201,0.01233991780504304,0.006759081683361045,0.005580836121681995,24385.406784419665,1.0859436400373914,9.569089569224076,5.33819880899015,4.177189565497364,1.3959388748213624,1554.5378279900228,4134.844634266669
F002,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2020-07-19,88.214920434638,-0.11542313073162228,-0.10509605823677926,0.01233991780504304,0.006759081683361045,0.005580836121681995,26310.84037272321,1.2459890079861375,9.569089569224076,5.37582099385437,4.684500481231666,1.2534995326705836,7376.78108474776,-1373.9262755136078
F002,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2020-08-18,81.50173783107883,-0.07610030786723032,-0.06575955310992762,0.01233991780504304,0.006759081683361045,0.005580836121681995,24219.86574920207,0.6485180998643297,9.569089569224076,5.546444064896841,4.63295541147733,1.2053176215278942,4288.298116010097,-2602.3425122068666
F002,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2020-09-17,89.4183459711557,0.0971342249963419,0.07834371337222623,0.01233991780504304,0.006759081683361045,0.005580836121681995,24900.97867829106,0.6645312596840325,9.569089569224076,5.652976157675194,4.318267622807261,1.9248010485105123,-799.6926498171356,5833.030465695527
F002,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2020-10-17,97.38179986209468,0.08905838957821714,0.09224838567506419,0.01233991780504304,0.006759081683361045,0.005580836121681995,29481.1630148952,1.3609752141890314,9.569089569224076,5.662965278510072,5.749938146357578,1.6785077429825237,-95.08103951344415,2996.942035938775
F002,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2020-11-16,97.23520383624638,-0.0015053739616222373,-0.002451801977818916,0.01233991780504304,0.006759081683361045,0.005580836121681995,26285.411388794655,0.5083867193224378,9.569089569224076,5.7959451243834765,5.0288239179386665,1.1535452023696728,-5012.646823189044,-245.45960966966095
F002,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2020-12-16,100.71773564964806,0.03581554494673138,0.03882784815278832,0.01233991780504304,0.006759081683361045,0.005580836121681995,26211.12748244617,1.0430958696823491,9.569089569224076,5.655990208884057,3.733191418535603,1.9497999377166253,-92.56567996194966,6653.455926567569
F002,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2021-01-15,101.77799275482485,0.010527014912894131,0.025562507727176807,0.01233991780504304,0.006759081683361045,0.005580836121681995,27338.031366870437,1.5647331871170618,9.569089569224076,5.966978001872141,4.872888174333866,1.6536497604383047,-1443.2931946006915,2347.023902878576
F002,ICICI Prudential Large & Mid Cap Fund (Sample 2),Small Cap,2021-02-14,119.5561563243058,0.17467591065887045,0.1639440404227619,0.01233991780504304,0.006759081683361045,0.005580836121681995,28358.85858877957,1.4079645532126985,9.569089569224076,5.64622117572529,4.482666089649704,1.90643105941948,1613.5928016904475,5537.891552191479
